date,open,high,low,close,volume,dividend_amount
2005-09-13,1430.0,1430.0,1411.1,1418.1,704752.0,0.0
2005-09-14,1411.1,1426.5,1388.0,1399.55,1104488.0,0.0
2005-09-15,1402.5,1455.9,1402.0,1450.35,3147360.0,0.0
2005-09-16,1455.0,1463.9,1440.2,1456.5,2029896.0,0.0
2005-09-19,1460.0,1466.9,1445.0,1453.2,1173912.0,0.0
2005-09-20,1455.0,1482.0,1435.55,1470.55,1968240.0,0.0
2005-09-21,1450.6,1478.0,1430.6,1453.05,2004952.0,0.0
2005-09-22,1450.0,1453.05,1400.0,1403.05,2246152.0,0.0
2005-09-23,1425.0,1430.0,1407.0,1411.4,1268672.0,0.0
2005-09-26,1420.8,1474.0,1405.6,1466.4,840128.0,0.0
2005-09-27,1470.0,1478.0,1450.0,1461.65,2213400.0,0.0
2005-09-28,1460.0,1475.0,1448.0,1469.35,1635072.0,0.0
2005-09-29,1475.1,1491.25,1465.0,1471.6,2750600.0,0.0
2005-09-30,1475.9,1492.0,1464.0,1481.25,1496080.0,0.0
2005-10-03,1490.0,1505.0,1482.0,1497.05,1235896.0,0.0
2005-10-04,1497.1,1502.9,1482.9,1489.2,2483912.0,0.0
2005-10-05,1487.1,1491.2,1464.05,1469.65,1999776.0,0.0
2005-10-06,1460.0,1460.0,1420.1,1426.05,2647160.0,0.0
2005-10-07,1435.0,1455.0,1415.0,1445.45,2234056.0,0.0
2005-10-10,1450.0,1460.5,1443.1,1449.3,1383968.0,0.0
2005-10-11,1460.0,1474.0,1401.5,1467.9,3842624.0,0.0
2005-10-13,1480.0,1495.0,1432.0,1437.65,4675024.0,0.0
2005-10-14,1445.0,1452.0,1416.5,1423.15,2123512.0,0.0
2005-10-17,1490.0,1490.0,1423.0,1433.85,2094432.0,0.0
2005-10-18,1440.0,1462.5,1430.05,1438.65,4048768.0,0.375
2005-10-19,1440.0,1445.0,1374.0,1402.3,3380880.0,0.0
2005-10-20,1420.0,1435.0,1393.0,1415.95,2542352.0,0.0
2005-10-21,1415.0,1438.0,1407.0,1429.2,1722208.0,0.0
2005-10-24,1440.1,1440.1,1401.0,1406.6,1478840.0,0.0
2005-10-25,1414.0,1451.0,1406.0,1442.65,1066736.0,0.0
2005-10-26,1440.0,1441.95,1418.1,1421.7,1121480.0,0.0
2005-10-27,1425.0,1427.5,1400.0,1406.4,1361096.0,0.0
2005-10-28,1400.0,1403.0,1357.0,1362.3,1324168.0,0.0
2005-10-31,1367.55,1406.0,1351.0,1400.25,881704.0,0.0
2005-11-02,1412.0,1440.0,1388.35,1425.5,565112.0,0.0
2005-11-07,1430.0,1461.25,1415.1,1458.65,645528.0,0.0
2005-11-08,1470.0,1484.5,1470.0,1475.15,1093080.0,0.0
2005-11-09,1480.0,1482.0,1450.1,1456.5,1039776.0,0.0
2005-11-10,1458.0,1476.45,1458.0,1469.05,1118256.0,0.0
2005-11-11,1475.0,1490.0,1471.0,1484.45,2084936.0,0.0
2005-11-14,1481.1,1514.0,1474.55,1509.45,2421416.0,0.0
2005-11-16,1511.0,1517.0,1495.0,1511.6,2814312.0,0.0
2005-11-17,1514.7,1517.9,1492.0,1506.65,1574064.0,0.0
2005-11-18,1515.0,1531.0,1512.5,1527.6,4458136.0,0.0
2005-11-21,1532.6,1534.0,1508.05,1518.55,1288040.0,0.0
2005-11-22,1515.0,1522.1,1488.15,1498.55,1017048.0,0.0
2005-11-23,1500.0,1520.95,1500.0,1516.35,1178968.0,0.0
2005-11-24,1520.0,1532.0,1519.8,1523.55,827536.0,0.0
2005-11-25,1530.0,1540.0,1520.0,1532.95,1541880.0,0.0
2005-11-28,1535.95,1550.0,1535.95,1547.35,1751520.0,0.0
2005-11-29,1545.5,1545.5,1522.0,1542.95,562904.0,0.0
2005-11-30,1545.0,1552.0,1515.0,1519.0,863384.0,0.0
2005-12-01,1520.0,1552.0,1516.2,1549.0,884184.0,0.0
2005-12-02,1557.55,1567.8,1540.0,1548.45,1530784.0,0.0
2005-12-05,1552.0,1555.0,1524.0,1528.2,554032.0,0.0
2005-12-06,1530.0,1569.7,1528.0,1555.25,1187816.0,0.0
2005-12-07,1565.0,1601.0,1556.0,1595.7,1047960.0,0.0
2005-12-08,1601.0,1625.0,1591.2,1619.4,2124272.0,0.0
2005-12-09,1620.0,1694.95,1612.15,1686.25,1990656.0,0.0
2005-12-12,1690.0,1704.85,1641.1,1649.35,2336072.0,0.0
2005-12-13,1652.0,1680.0,1645.0,1667.75,1518968.0,0.0
2005-12-14,1665.0,1700.0,1640.0,1688.0,1814912.0,0.0
2005-12-15,1689.0,1699.95,1670.5,1693.05,1847792.0,0.0
2005-12-16,1695.0,1730.0,1681.15,1718.55,3257424.0,0.0
2005-12-19,1719.0,1750.85,1718.9,1732.9,1107064.0,0.0
2005-12-20,1738.7,1738.7,1687.0,1692.6,1142552.0,0.0
2005-12-21,1695.0,1711.0,1675.0,1686.25,867800.0,0.0
2005-12-22,1695.0,1700.0,1680.0,1683.65,640112.0,0.0
2005-12-23,1690.0,1705.0,1661.55,1671.8,900368.0,0.0
2005-12-26,1675.0,1675.0,1655.15,1662.75,427408.0,0.0
2005-12-27,1651.0,1704.0,1650.0,1700.35,544744.0,0.0
2005-12-28,1694.0,1710.0,1681.05,1689.15,649552.0,0.0
2005-12-29,1696.0,1711.0,1684.05,1703.7,443360.0,0.0
2005-12-30,1700.0,1711.9,1690.65,1702.45,649024.0,0.0
2006-01-02,1707.0,1712.0,1685.1,1689.9,356008.0,0.0
2006-01-03,1685.0,1738.9,1685.0,1731.5,936480.0,0.0
2006-01-04,1734.7,1749.0,1722.0,1744.25,1093696.0,0.0
2006-01-05,1744.0,1744.0,1722.0,1725.9,636888.0,0.0
2006-01-06,1727.0,1736.8,1699.0,1705.25,656112.0,0.0
2006-01-09,1710.15,1723.0,1684.15,1691.65,1031400.0,0.0
2006-01-10,1692.0,1699.7,1660.0,1671.65,1132888.0,0.0
2006-01-12,1667.0,1693.9,1618.0,1678.25,4554768.0,0.0
2006-01-13,1674.8,1691.4,1641.0,1651.05,1205608.0,0.0
2006-01-16,1651.0,1651.0,1603.0,1608.25,1190920.0,0.0
2006-01-17,1615.0,1640.0,1610.25,1623.35,1038840.0,0.0
2006-01-18,1618.0,1624.0,1605.1,1619.05,954432.0,0.375
2006-01-19,1633.0,1654.9,1630.0,1650.3,1036504.0,0.0
2006-01-20,1660.0,1669.9,1636.0,1641.15,806400.0,0.0
2006-01-23,1634.0,1635.0,1611.3,1621.95,682800.0,0.0
2006-01-24,1638.0,1647.5,1632.0,1642.45,524952.0,0.0
2006-01-25,1650.0,1658.0,1644.85,1650.4,1574504.0,0.0
2006-01-27,1664.0,1665.0,1654.05,1661.6,531168.0,0.0
2006-01-30,1665.0,1678.0,1652.0,1660.7,309640.0,0.0
2006-01-31,1652.1,1679.8,1652.1,1670.1,458544.0,0.0
2006-02-01,1671.0,1676.0,1658.5,1666.3,649472.0,0.0
2006-02-02,1672.0,1676.0,1626.0,1635.6,870936.0,0.0
2006-02-03,1650.0,1650.0,1612.0,1631.15,1492936.0,0.0
2006-02-06,1632.0,1685.05,1624.15,1679.6,738544.0,0.0
2006-02-07,1685.0,1692.0,1646.0,1672.4,1022792.0,0.0
2006-02-08,1675.0,1685.0,1655.5,1666.1,623632.0,0.0
2006-02-10,1672.1,1675.0,1653.0,1669.35,349624.0,0.0
2006-02-13,1680.0,1680.0,1649.0,1650.2,584952.0,0.0
2006-02-14,1655.0,1660.0,1612.0,1618.85,1580544.0,0.0
2006-02-15,1655.0,1655.0,1607.0,1618.95,785416.0,0.0
2006-02-16,1624.95,1634.0,1614.0,1623.7,724808.0,0.0
2006-02-17,1630.0,1655.25,1620.0,1624.15,1165224.0,0.0
2006-02-20,1635.0,1648.0,1627.05,1644.75,696728.0,0.0
2006-02-21,1658.0,1665.0,1648.0,1660.65,415496.0,0.0
2006-02-22,1662.0,1669.7,1651.2,1660.1,383968.0,0.0
2006-02-23,1660.1,1690.9,1660.1,1669.4,950216.0,0.0
2006-02-24,1678.0,1679.0,1656.1,1667.85,334760.0,0.0
2006-02-27,1670.0,1696.0,1668.2,1690.5,632584.0,0.0
2006-02-28,1653.3,1700.0,1653.3,1694.85,754528.0,0.0
2006-03-01,1690.55,1748.0,1682.1,1740.4,1835456.0,0.0
2006-03-02,1740.0,1753.3,1720.0,1742.0,1005088.0,0.0
2006-03-03,1750.0,1751.0,1705.0,1714.3,581936.0,0.0
2006-03-06,1715.0,1755.0,1715.0,1744.5,716472.0,0.0
2006-03-07,1749.0,1758.0,1717.25,1722.75,826704.0,0.0
2006-03-08,1730.0,1740.0,1700.0,1716.5,1521376.0,0.0
2006-03-09,1717.0,1727.8,1695.35,1722.6,2585856.0,0.0
2006-03-10,1736.0,1775.0,1721.0,1764.35,2222928.0,0.0
2006-03-13,1795.0,1845.0,1775.0,1824.75,1821872.0,0.0
2006-03-14,1824.75,1839.9,1795.2,1802.45,1432800.0,0.0
2006-03-16,1817.0,1835.0,1808.0,1830.05,1574672.0,0.0
2006-03-17,1848.4,1879.0,1840.0,1859.55,1387080.0,0.0
2006-03-20,1875.0,1915.0,1865.0,1908.6,1416272.0,0.0
2006-03-21,1914.0,1934.8,1898.0,1912.75,1247824.0,0.0
2006-03-22,1915.0,1918.0,1845.0,1893.6,1183368.0,0.0
2006-03-23,1905.0,1919.8,1865.15,1873.15,731384.0,0.0
2006-03-24,1875.0,1899.7,1870.0,1893.25,15001992.0,0.0
2006-03-27,1895.0,1910.0,1882.35,1890.85,756624.0,0.0
2006-03-28,1899.0,1912.25,1881.0,1887.7,505440.0,0.0
2006-03-29,1880.0,1905.0,1867.0,1899.25,1188864.0,0.0
2006-03-30,1905.55,2005.0,1905.55,1968.15,1335232.0,0.0
2006-03-31,1970.0,1985.0,1901.0,1914.15,650784.0,0.0
2006-04-03,1929.0,1953.0,1922.0,1947.45,459912.0,0.0
2006-04-04,1955.0,1967.8,1935.25,1947.85,553648.0,0.0
2006-04-05,1952.0,1963.0,1919.0,1929.95,732216.0,0.0
2006-04-07,1948.0,2000.0,1880.0,1888.8,2982344.0,0.0
2006-04-10,1885.0,1918.0,1880.0,1895.8,1666248.0,0.0
2006-04-12,1900.0,1900.0,1760.0,1783.1,4301472.0,0.0
2006-04-13,1820.0,1834.9,1700.0,1796.85,2600992.0,0.0
2006-04-17,1829.0,1910.0,1820.0,1903.6,3728784.0,0.0
2006-04-18,2000.0,2099.0,2000.0,2012.7,5651856.0,0.0
2006-04-19,2038.0,2050.0,1999.95,2017.15,2878096.0,0.0
2006-04-20,2030.0,2033.9,1978.5,1988.5,1569920.0,0.0
2006-04-21,2009.0,2019.9,1970.0,1994.05,1168448.0,0.0
2006-04-24,2001.1,2006.0,1966.15,1975.5,1155840.0,0.0
2006-04-25,1980.0,1980.0,1898.0,1927.6,1956576.0,0.0
2006-04-26,1931.0,1960.0,1914.05,1942.35,1065456.0,0.0
2006-04-27,1958.0,2002.9,1941.0,1951.9,1989552.0,0.0
2006-04-28,1902.1,2000.0,1811.0,1982.1,1822120.0,0.0
2006-05-02,2000.0,2022.0,1981.0,2010.65,869320.0,0.0
2006-05-03,2021.45,2034.0,2011.0,2028.25,360448.0,0.0
2006-05-04,2030.0,2057.0,2001.0,2034.1,524064.0,0.0
2006-05-05,2041.9,2048.95,1994.0,2003.9,695960.0,0.0
2006-05-08,2000.0,2028.45,2000.0,2019.45,308976.0,0.0
2006-05-09,2015.0,2037.0,2005.5,2015.05,433624.0,0.0
2006-05-10,2018.25,2040.0,2008.0,2023.95,461688.0,0.0
2006-05-11,2024.3,2030.0,2006.05,2020.5,559032.0,0.0
2006-05-12,2000.0,2023.8,1980.0,1996.85,823704.0,0.0
2006-05-15,2002.1,2002.1,1931.65,1965.9,1132928.0,0.0
2006-05-16,1975.0,1993.0,1919.8,1978.95,860992.0,0.0
2006-05-17,2000.0,2019.4,1991.0,2015.7,440048.0,0.0
2006-05-18,2000.0,2009.9,1905.0,1922.3,1476168.0,0.0
2006-05-19,1961.0,1961.0,1855.0,1894.7,1291304.0,0.0
2006-05-22,1920.0,1920.0,1765.0,1784.6,1253776.0,0.0
2006-05-23,1790.0,1840.0,1710.0,1824.4,1618304.0,0.0
2006-05-24,1830.0,1865.0,1775.0,1792.7,1113984.0,0.0
2006-05-25,1820.0,1900.0,1746.05,1874.75,956088.0,0.0
2006-05-26,1895.1,1900.0,1845.0,1859.75,712544.0,0.0
2006-05-29,1870.0,1874.1,1840.2,1845.9,876928.0,0.0
2006-05-30,1854.6,1894.0,1835.0,1861.65,1326056.0,0.0
2006-05-31,1840.0,1849.0,1735.0,1782.6,1814520.0,0.0
2006-06-01,1795.0,1839.0,1700.0,1711.9,1969184.0,0.0
2006-06-02,1690.0,1795.0,1685.25,1788.1,1440616.0,0.0
2006-06-05,1795.0,1805.0,1755.05,1766.8,887808.0,0.0
2006-06-06,1740.0,1780.0,1698.0,1739.65,1204520.0,0.0
2006-06-07,1701.0,1779.0,1700.0,1710.95,1395112.0,0.0
2006-06-08,1701.0,1715.0,1615.0,1645.1,1381728.0,0.0
2006-06-09,1600.0,1690.0,1600.0,1674.15,960656.0,0.0
2006-06-12,1670.0,1696.0,1622.5,1638.15,1140328.0,0.0
2006-06-13,1580.0,1625.0,1560.4,1570.4,974192.0,0.0
2006-06-14,1546.0,1630.0,1455.0,1487.5,4987440.0,0.0
2006-06-15,1491.0,1568.8,1491.0,1554.35,2042032.0,0.0
2006-06-16,1575.25,1715.9,1575.25,1687.45,2547872.0,0.5625
2006-06-19,1685.0,1685.0,1639.0,1668.5,1160184.0,0.0
2006-06-20,1640.0,1668.0,1600.0,1606.65,1522120.0,0.0
2006-06-21,1610.0,1648.0,1597.15,1641.95,2186520.0,0.0
2006-06-22,1650.0,1689.85,1650.0,1675.7,1139376.0,0.0
2006-06-23,1675.0,1701.0,1635.0,1695.1,1535208.0,0.0
2006-06-26,1705.0,1714.95,1616.0,1630.95,1092496.0,0.0
2006-06-27,1638.1,1653.0,1600.0,1642.7,1526848.0,0.0
2006-06-28,1601.65,1707.0,1601.65,1693.95,1275352.0,0.0
2006-06-29,1709.9,1748.0,1670.0,1680.0,1393616.0,0.0
2006-06-30,1720.0,1745.0,1707.0,1735.65,2580088.0,0.0
2006-07-03,1749.0,1806.85,1735.0,1799.85,1462400.0,0.0
2006-07-04,1807.0,1832.8,1805.0,1814.4,859432.0,0.0
2006-07-05,1800.0,1860.0,1780.0,1847.8,1080248.0,0.0
2006-07-06,1847.8,1847.8,1791.5,1803.25,952616.0,0.0
2006-07-07,1810.1,1834.9,1740.05,1748.1,977352.0,0.0
2006-07-10,1740.0,1819.0,1740.0,1800.9,1114840.0,0.0
2006-07-11,1781.1,1819.9,1761.1,1769.05,1119888.0,0.0
2006-07-12,1801.1,1909.0,1799.0,1892.95,3508792.0,0.0
2006-07-13,1861.35,1890.0,1851.2,1868.15,1941384.0,0.0
