date,open,high,low,close,volume,dividend_amount
2005-06-16,459.0,459.0,441.0,443.35,353024.0,0.0
2005-06-17,449.8,449.8,439.5,440.15,313912.0,0.0
2005-06-20,452.95,455.85,435.25,437.65,730352.0,0.0
2005-06-21,447.0,447.0,430.0,430.85,2099328.0,0.0
2005-06-22,435.0,435.0,426.5,429.15,879952.0,0.0
2005-06-23,432.25,434.8,427.55,429.05,271048.0,0.0
2005-06-24,425.0,437.0,422.55,430.1,399608.0,0.0
2005-06-27,428.1,436.8,428.1,431.7,206032.0,0.0
2005-06-28,431.0,433.9,427.0,431.5,222152.0,0.0
2005-06-29,435.0,444.4,427.2,429.65,291240.0,0.0
2005-06-30,432.9,432.9,422.0,424.25,153992.0,0.0
2005-07-01,430.0,430.0,424.0,424.6,112496.0,0.0
2005-07-04,425.0,430.0,420.0,425.45,254008.0,0.0
2005-07-05,426.0,428.95,419.0,420.75,293504.0,0.0
2005-07-06,420.0,422.0,411.05,415.8,420832.0,0.0
2005-07-07,415.25,415.25,408.05,412.3,204640.0,0.0
2005-07-08,412.0,415.5,411.05,411.95,87712.0,0.0
2005-07-11,415.0,415.0,398.0,400.85,947256.0,0.0
2005-07-12,402.05,405.0,396.3,400.45,272048.0,0.0
2005-07-13,404.0,404.0,400.0,401.55,651528.0,0.0
2005-07-14,402.0,409.8,402.0,405.75,571456.0,0.0
2005-07-15,400.0,414.0,400.0,409.95,604120.0,0.0
2005-07-18,410.0,412.0,407.55,410.3,198096.0,0.0
2005-07-19,412.0,416.5,410.4,411.35,121128.0,0.0
2005-07-20,411.0,417.3,411.0,415.65,170328.0,0.0
2005-07-21,422.25,431.0,413.7,415.8,355304.0,0.0
2005-07-22,419.6,424.4,417.0,422.75,233440.0,0.0
2005-07-25,424.0,425.0,409.0,411.4,295240.0,0.0
2005-07-26,415.0,415.0,398.75,399.85,608536.0,0.0
2005-07-27,402.0,406.5,401.0,403.5,176768.0,0.0
2005-07-29,401.0,405.0,391.0,401.1,1280464.0,0.0
2005-08-01,391.0,413.9,390.0,409.4,837848.0,0.0
2005-08-02,412.9,436.9,412.05,429.35,2128784.0,0.0
2005-08-03,434.0,442.0,431.0,434.2,579192.0,0.0
2005-08-04,436.5,439.0,427.1,433.3,524752.0,0.0
2005-08-05,430.05,435.0,429.05,433.95,177288.0,0.0
2005-08-08,435.0,435.0,417.5,421.35,573608.0,0.0
2005-08-09,419.0,423.8,415.5,418.45,720920.0,0.0
2005-08-10,416.0,431.0,408.15,427.4,494608.0,0.0
2005-08-11,429.9,434.0,421.5,424.25,289960.0,0.0
2005-08-12,430.0,430.0,411.0,413.0,562200.0,0.0
2005-08-16,419.0,425.0,413.0,421.1,283296.0,0.0
2005-08-17,420.0,427.0,420.0,423.05,300496.0,0.0
2005-08-18,435.0,443.9,426.1,428.65,693824.0,0.0
2005-08-19,426.0,438.8,426.0,431.9,388456.0,0.0
2005-08-22,434.0,435.0,423.3,427.25,270896.0,0.0
2005-08-23,428.5,428.7,420.0,424.65,144096.0,0.0
2005-08-24,402.0,428.0,402.0,424.5,182576.0,0.0
2005-08-25,430.0,430.0,411.0,421.6,152504.0,0.0
2005-08-26,421.0,426.0,415.05,421.15,190640.0,0.0
2005-08-29,421.2,422.0,412.1,420.6,340816.0,0.0
2005-08-30,421.0,422.0,416.05,419.15,1469800.0,0.0
2005-08-31,429.0,429.0,417.15,418.75,200168.0,0.0
2005-09-01,419.0,422.0,418.1,419.7,260408.0,0.0
2005-09-02,420.0,427.0,418.1,423.9,3223416.0,0.0
2005-09-05,426.0,435.0,426.0,432.0,1418144.0,0.0
2005-09-06,435.0,439.0,428.05,429.75,1155136.0,0.0
2005-09-08,429.0,431.25,424.0,428.15,585440.0,1.25
2005-09-09,433.2,437.0,425.05,429.25,404632.0,0.0
2005-09-12,430.0,437.5,430.0,435.25,405368.0,0.0
2005-09-13,436.05,444.4,433.05,443.4,754776.0,0.0
2005-09-14,444.0,444.0,429.3,431.9,975488.0,0.0
2005-09-15,436.0,437.0,432.0,433.45,2765184.0,0.0
2005-09-16,437.5,437.5,430.2,434.65,607576.0,0.0
2005-09-19,430.05,455.5,430.05,453.05,635064.0,0.0
2005-09-20,450.15,458.0,442.0,449.75,4699728.0,0.0
2005-09-21,444.0,451.0,426.15,446.5,1644392.0,0.0
2005-09-22,435.0,444.9,433.05,435.8,400776.0,0.0
2005-09-23,440.0,442.7,435.0,439.7,670272.0,0.0
2005-09-26,443.05,450.0,443.05,447.85,174832.0,0.0
2005-09-27,454.0,455.0,448.0,450.0,410640.0,0.0
2005-09-28,452.0,457.5,448.25,455.0,852336.0,0.0
2005-09-29,457.75,461.9,453.0,457.4,1293728.0,0.0
2005-09-30,456.0,456.4,449.75,451.75,162256.0,0.0
2005-10-03,454.0,457.0,449.0,453.85,625752.0,0.0
2005-10-04,455.0,465.1,451.0,460.95,435560.0,0.0
2005-10-05,463.0,466.0,450.0,451.2,833224.0,0.0
2005-10-06,452.15,475.0,447.05,472.05,1889880.0,0.0
2005-10-07,474.0,478.0,460.55,469.4,1007312.0,0.0
2005-10-10,476.95,476.95,463.0,467.6,280816.0,0.0
2005-10-11,465.0,465.0,461.0,464.45,239896.0,0.0
2005-10-13,461.0,464.7,455.65,457.45,83584.0,0.0
2005-10-14,458.0,459.0,449.9,450.6,68936.0,0.0
2005-10-17,451.0,454.0,447.5,449.7,48304.0,0.0
2005-10-18,459.9,459.9,448.5,451.35,555976.0,0.0
2005-10-19,449.0,457.0,435.6,439.9,3537296.0,0.0
2005-10-20,442.6,455.0,442.6,449.45,418712.0,0.0
2005-10-21,454.0,459.9,449.0,450.05,3106040.0,0.0
2005-10-24,451.0,463.0,451.0,460.05,1083864.0,0.0
2005-10-25,465.0,468.9,460.15,466.0,867920.0,0.0
2005-10-26,469.8,470.0,458.0,458.4,67192.0,0.0
2005-10-27,454.05,460.0,452.0,459.85,252280.0,0.0
2005-10-28,445.0,453.85,440.0,444.5,324472.0,0.0
2005-10-31,447.0,447.0,438.0,440.85,168832.0,0.0
2005-11-02,449.0,457.0,448.25,455.0,235168.0,0.0
2005-11-07,461.0,465.0,457.25,460.35,92464.0,0.0
2005-11-08,460.1,480.0,460.1,475.35,658344.0,0.0
2005-11-09,480.0,484.0,467.05,470.85,303776.0,0.0
2005-11-10,472.85,491.65,471.25,489.65,1165064.0,0.0
2005-11-11,490.8,514.0,490.8,510.2,1815984.0,0.0
2005-11-14,515.0,522.0,497.0,500.1,1097944.0,0.0
2005-11-16,508.0,512.0,501.0,504.15,427664.0,0.0
2005-11-17,505.0,509.75,495.0,500.05,399256.0,0.0
2005-11-18,507.7,511.0,500.55,502.65,877192.0,0.0
2005-11-21,505.05,509.0,496.4,499.35,325400.0,0.0
2005-11-22,501.0,502.0,485.0,494.65,398136.0,0.0
2005-11-23,495.1,496.0,490.0,493.95,300360.0,0.0
2005-11-24,495.0,499.8,493.0,496.75,811768.0,0.0
2005-11-25,505.0,513.5,503.05,504.5,780176.0,0.0
2005-11-28,502.7,535.0,502.0,530.2,2397952.0,0.0
2005-11-29,532.0,544.8,520.0,540.85,1340864.0,0.0
2005-11-30,544.0,556.25,529.0,530.9,776848.0,0.0
2005-12-01,531.0,546.8,530.0,544.65,443064.0,0.0
2005-12-02,551.0,552.0,535.0,540.75,872160.0,0.0
2005-12-05,535.0,538.5,518.55,522.75,1358080.0,0.0
2005-12-06,523.0,523.0,507.1,509.5,1024608.0,0.0
2005-12-07,507.1,507.2,500.4,502.7,255016.0,0.0
2005-12-08,502.0,517.0,502.0,507.1,1544696.0,0.0
2005-12-09,508.0,513.5,502.0,506.7,222096.0,0.0
2005-12-12,514.9,525.0,510.0,521.65,724960.0,0.0
2005-12-13,523.0,530.0,515.1,525.45,741968.0,0.0
2005-12-14,520.0,529.0,518.65,522.65,738080.0,0.0
2005-12-15,523.0,529.5,520.0,522.6,161736.0,0.0
2005-12-16,523.0,537.0,521.25,530.1,615392.0,0.0
2005-12-19,534.1,543.0,533.0,540.7,613408.0,0.0
2005-12-20,544.45,550.0,541.0,549.1,757000.0,0.0
2005-12-21,541.0,554.25,511.0,552.3,549144.0,0.0
2005-12-22,554.0,555.0,542.1,550.45,786896.0,0.0
2005-12-23,551.0,555.0,549.0,553.85,1618264.0,0.0
2005-12-26,555.0,555.0,542.0,550.05,778840.0,0.0
2005-12-27,551.0,554.2,543.5,553.25,195256.0,0.0
2005-12-28,554.55,569.0,553.5,565.3,978256.0,0.0
2005-12-29,562.0,568.95,552.25,558.2,558288.0,0.0
2005-12-30,558.2,560.0,550.6,556.85,479976.0,0.0
2006-01-02,555.0,559.4,554.0,555.35,306424.0,0.0
2006-01-03,555.2,569.95,555.2,561.5,263880.0,0.0
2006-01-04,560.0,568.0,559.0,563.65,362544.0,0.0
2006-01-05,564.0,564.0,554.0,560.75,363112.0,0.0
2006-01-06,565.0,570.0,557.5,561.2,605576.0,0.0
2006-01-09,564.95,566.0,558.1,565.0,364760.0,0.0
2006-01-10,570.0,570.0,552.0,553.2,461408.0,0.0
2006-01-12,553.0,557.0,547.1,554.65,265608.0,0.0
2006-01-13,556.85,560.0,550.15,551.2,95648.0,0.0
2006-01-16,549.9,560.0,543.9,555.05,573968.0,0.0
2006-01-17,554.0,560.0,550.65,555.05,1140216.0,0.0
2006-01-18,554.0,554.0,540.0,552.1,565064.0,0.0
2006-01-19,554.0,555.0,550.0,552.45,62184.0,0.0
2006-01-20,554.0,554.0,545.0,546.3,1080992.0,0.0
2006-01-23,545.0,545.0,530.0,531.45,1005312.0,0.0
2006-01-24,535.0,537.0,528.0,529.55,46992.0,0.0
2006-01-25,531.0,539.4,526.05,532.9,287928.0,0.0
2006-01-27,536.8,541.0,521.15,529.75,269328.0,0.0
2006-01-30,532.0,532.0,509.3,514.85,1217464.0,0.0
2006-01-31,511.1,518.85,504.15,510.2,322832.0,0.0
2006-02-01,510.0,511.85,505.2,507.0,667984.0,0.0
2006-02-02,506.0,518.85,506.0,515.95,175448.0,0.0
2006-02-03,535.0,535.0,516.0,524.9,473136.0,0.0
2006-02-06,524.0,526.0,512.9,515.25,375152.0,0.0
2006-02-07,514.75,520.05,513.2,514.15,505416.0,0.0
2006-02-08,516.0,536.95,515.0,525.2,2181216.0,0.0
2006-02-10,534.0,534.0,517.0,520.25,427448.0,0.0
2006-02-13,520.0,528.75,481.2,522.1,3150600.0,0.0
2006-02-14,529.9,533.0,524.0,527.45,1224048.0,0.0
2006-02-15,533.0,543.7,530.3,532.6,2932272.0,0.0
2006-02-16,540.0,572.1,539.0,556.8,4055952.0,0.0
2006-02-17,557.05,568.9,553.0,554.95,1675840.0,0.0
2006-02-20,556.65,562.0,543.2,559.95,327040.0,0.0
2006-02-21,558.0,565.0,554.1,559.9,318616.0,0.0
2006-02-22,565.0,585.0,561.0,570.95,1801712.0,0.0
2006-02-23,579.0,588.7,575.0,580.65,884424.0,0.0
2006-02-24,586.0,597.8,584.0,588.9,1461264.0,0.0
2006-02-27,593.9,594.85,583.9,586.35,733616.0,0.0
2006-02-28,589.55,599.0,544.0,555.4,2768248.0,0.0
2006-03-01,550.0,567.0,550.0,556.75,1792856.0,0.0
2006-03-02,561.8,575.0,560.5,563.9,977072.0,0.0
2006-03-03,565.0,574.75,560.3,562.45,754640.0,0.0
2006-03-06,566.0,566.5,555.0,559.7,715072.0,0.0
2006-03-07,560.0,578.0,558.15,565.25,809528.0,0.0
2006-03-08,569.0,573.8,560.0,561.45,260352.0,0.0
2006-03-09,564.5,568.0,557.05,565.15,433832.0,0.0
2006-03-10,569.0,576.0,563.9,565.35,847240.0,0.0
2006-03-13,568.8,570.75,559.0,560.3,420408.0,0.0
2006-03-14,555.0,566.0,555.0,557.0,1202928.0,0.0
2006-03-16,557.0,561.0,555.6,557.4,154832.0,0.0
2006-03-17,557.0,557.0,542.7,546.7,627576.0,0.0
2006-03-20,554.9,555.0,542.0,542.95,1260376.0,0.0
2006-03-21,549.9,550.95,540.0,545.0,1799344.0,0.0
2006-03-22,546.0,554.55,542.0,552.7,508152.0,0.0
2006-03-23,558.0,563.95,555.0,561.5,741120.0,0.0
2006-03-24,565.0,572.5,562.35,570.65,501288.0,0.0
2006-03-27,568.0,573.95,565.0,572.75,418840.0,0.0
2006-03-28,561.0,571.0,561.0,567.8,370480.0,0.0
2006-03-29,571.5,571.55,560.0,562.6,684136.0,0.0
2006-03-30,563.1,580.9,563.1,578.05,642808.0,0.0
2006-03-31,584.8,586.1,577.0,584.15,480992.0,0.0
2006-04-03,592.0,622.0,585.2,607.0,1599136.0,0.0
2006-04-04,618.0,619.0,562.25,612.3,3734256.0,0.0
2006-04-05,619.0,619.0,600.1,604.45,625600.0,0.0
2006-04-07,612.8,612.8,587.0,594.9,929168.0,0.0
2006-04-10,588.0,591.9,578.55,590.05,737416.0,0.0
2006-04-12,591.8,591.8,565.05,567.5,1099872.0,0.0
2006-04-13,571.3,571.3,550.0,565.15,1280528.0,0.0
2006-04-17,575.0,575.0,555.55,572.3,157488.0,0.0
2006-04-18,572.0,575.0,562.2,570.3,328888.0,0.0
2006-04-19,571.0,573.9,549.0,553.8,1520864.0,0.0
2006-04-20,560.0,565.0,537.0,539.45,450472.0,0.0
2006-04-21,535.0,550.0,535.0,537.9,1404160.0,0.0
2006-04-24,536.0,538.0,525.0,532.15,624784.0,0.0
2006-04-25,530.0,537.9,526.05,535.4,402144.0,0.0
2006-04-26,530.0,565.0,530.0,561.7,275864.0,0.0
2006-04-27,580.0,603.0,547.15,557.5,825944.0,0.0
2006-04-28,525.25,568.8,525.25,564.25,408416.0,0.0
2006-05-02,569.0,571.95,556.05,564.4,355088.0,0.0
2006-05-03,575.0,578.0,569.05,576.2,357032.0,0.0
2006-05-04,582.0,593.2,575.0,589.2,597336.0,0.0
2006-05-05,590.0,598.4,582.3,589.1,256872.0,0.0
2006-05-08,597.8,597.8,585.0,585.4,100672.0,0.0
2006-05-09,587.0,592.85,578.0,583.4,215352.0,0.0
2006-05-10,585.0,590.9,580.0,586.9,427264.0,0.0
2006-05-11,557.0,597.85,557.0,577.35,234912.0,0.0
2006-05-12,574.0,577.5,555.2,557.0,283416.0,0.0
2006-05-15,560.0,560.0,539.0,540.75,415488.0,0.0
2006-05-16,536.0,550.0,534.0,544.6,451664.0,0.0
2006-05-17,531.0,554.0,529.0,537.75,127072.0,0.0
2006-05-18,525.0,533.5,508.0,513.25,614200.0,0.0
2006-05-19,525.0,525.0,491.0,497.8,234008.0,0.0
2006-05-22,491.1,503.95,450.0,470.7,1031864.0,0.0
2006-05-23,478.0,493.0,450.0,474.3,426808.0,0.0
2006-05-24,471.0,487.0,462.05,467.0,133720.0,0.0
2006-05-25,468.0,473.0,447.0,452.2,841968.0,0.0
2006-05-26,473.9,479.9,444.0,463.45,1858264.0,0.0
2006-05-29,465.0,478.8,455.0,459.75,701120.0,0.0
2006-05-30,461.0,477.0,451.0,470.05,1100912.0,0.0
2006-05-31,469.0,470.0,445.0,457.55,418688.0,0.0
2006-06-01,469.9,469.9,438.1,442.45,173504.0,0.0
2006-06-02,440.2,448.5,420.0,443.35,171056.0,0.0
2006-06-05,454.9,454.9,411.5,415.85,909600.0,0.0
2006-06-06,425.0,435.0,410.1,415.05,2026456.0,0.0
2006-06-07,410.9,413.0,366.25,368.75,1024160.0,0.0
2006-06-08,375.0,375.0,332.3,337.45,1046976.0,0.0
2006-06-09,337.4,350.0,330.0,340.3,753608.0,0.0
2006-06-12,339.9,346.0,328.0,330.3,754640.0,0.0
2006-06-13,325.0,329.0,310.0,314.05,691384.0,0.0
2006-06-14,314.05,331.0,311.0,316.55,734264.0,0.0
2006-06-15,326.9,373.0,321.0,368.2,2908840.0,0.0
2006-06-16,380.0,407.0,373.0,399.8,1374752.0,0.0
2006-06-19,404.7,407.0,388.9,399.7,561168.0,0.0
2006-06-20,399.55,404.9,392.0,402.55,535160.0,0.0
2006-06-21,402.0,408.0,395.05,404.85,118256.0,0.0
2006-06-22,410.0,417.95,403.1,405.7,238640.0,0.0
2006-06-23,409.0,410.0,396.55,405.75,867672.0,0.0
2006-06-26,401.5,404.75,397.05,400.0,5065464.0,0.0
2006-06-27,404.9,408.5,399.1,404.05,245312.0,0.0
2006-06-28,395.0,405.0,393.95,400.1,1178720.0,0.0
2006-06-29,404.5,404.5,400.0,400.05,252816.0,0.0
2006-06-30,419.9,419.9,398.0,400.0,1076072.0,0.0
2006-07-03,409.0,417.9,403.5,405.0,239784.0,0.0
2006-07-04,407.0,411.7,400.3,405.15,133952.0,0.0
2006-07-05,404.0,439.0,404.0,428.65,535640.0,0.0
2006-07-06,428.0,438.2,419.1,423.05,451736.0,0.0
2006-07-07,430.0,430.0,407.3,409.05,192824.0,0.0
2006-07-10,407.5,417.0,403.1,412.7,124376.0,0.0
2006-07-11,423.85,425.0,406.8,420.15,530952.0,0.0
2006-07-12,415.0,415.0,406.0,408.3,223048.0,0.0
2006-07-13,409.0,413.95,401.0,404.6,176520.0,0.0
2006-07-14,400.0,409.0,390.1,404.4,1135176.0,0.0
2006-07-17,404.4,404.4,385.0,386.6,134952.0,0.0
2006-07-18,394.95,394.95,383.0,385.75,82080.0,0.0
2006-07-19,386.5,395.75,372.2,373.9,124136.0,0.0
2006-07-20,389.9,389.9,364.0,366.1,381376.0,0.0
2006-07-21,368.0,368.9,361.0,363.1,84336.0,0.0
2006-07-24,359.05,364.3,352.1,356.3,80280.0,0.0
2006-07-25,360.0,376.0,360.0,370.1,451464.0,0.0
2006-07-26,376.5,407.0,372.0,393.7,1689288.0,0.0
2006-07-27,385.0,396.0,374.0,376.35,201864.0,0.0
2006-07-28,375.05,381.9,368.0,377.35,185368.0,0.0
2006-07-31,385.35,409.95,383.05,389.05,1447608.0,0.0
2006-08-01,395.0,395.0,384.4,386.7,219600.0,0.0
2006-08-02,387.9,390.0,383.05,388.75,78000.0,0.0
2006-08-03,390.0,397.0,386.0,386.95,3105944.0,0.0
2006-08-04,392.0,392.0,377.5,379.3,208144.0,0.0
2006-08-07,382.0,382.0,375.3,378.2,45240.0,0.0
2006-08-08,375.1,392.9,375.1,384.05,1081120.0,0.0
2006-08-09,380.0,385.5,379.0,383.1,212768.0,0.0
2006-08-10,389.9,415.0,380.5,398.45,407368.0,0.0
2006-08-11,403.4,410.0,396.0,399.25,354080.0,0.0
2006-08-14,408.9,425.0,405.1,423.7,721216.0,0.0
2006-08-16,442.0,460.0,432.2,455.15,1061728.0,0.0
2006-08-17,459.9,472.0,446.0,450.6,942184.0,0.0
2006-08-18,455.0,485.0,450.0,467.15,2265360.0,0.0
2006-08-21,470.0,478.0,457.0,471.35,2407216.0,0.0
2006-08-22,471.8,475.0,445.05,449.2,604672.0,0.0
2006-08-23,450.0,461.95,447.0,448.55,372976.0,0.0
2006-08-24,445.0,457.9,445.0,455.95,337360.0,0.0
2006-08-25,457.1,473.7,457.1,467.05,370336.0,0.0
2006-08-28,472.0,481.0,465.05,470.9,883896.0,0.0
2006-08-29,480.15,490.0,478.0,485.45,968592.0,0.0
2006-08-30,495.0,501.0,488.0,493.8,1112648.0,0.0
2006-08-31,494.5,499.55,490.55,495.05,922848.0,0.0
2006-09-01,493.0,497.85,483.0,488.1,314664.0,0.0
2006-09-04,492.55,511.9,492.55,508.5,660448.0,0.0
2006-09-05,513.0,522.0,510.1,512.8,589384.0,0.0
2006-09-06,515.0,529.5,512.5,523.85,1625216.0,0.0
2006-09-07,519.7,523.0,502.0,507.75,6432896.0,1.5625
2006-09-08,510.0,517.0,509.05,514.95,1741480.0,0.0
2006-09-11,515.0,529.5,506.45,510.9,1159744.0,0.0
2006-09-12,513.0,527.0,510.0,514.9,786088.0,0.0
2006-09-13,517.6,540.0,517.6,534.95,1038152.0,0.0
2006-09-14,536.0,549.7,533.0,539.85,1466080.0,0.0
2006-09-15,540.5,549.85,533.1,537.65,2993296.0,0.0
2006-09-18,540.0,545.9,449.9,540.5,627656.0,0.0
2006-09-19,542.0,544.0,522.15,525.7,501648.0,0.0
2006-09-20,525.0,539.0,486.35,526.1,878552.0,0.0
2006-09-21,530.0,539.0,530.0,532.05,361560.0,0.0
2006-09-22,530.0,532.85,516.0,519.9,214376.0,0.0
2006-09-25,525.0,530.0,522.6,526.85,696896.0,0.0
2006-09-26,530.0,535.0,522.0,526.0,570376.0,0.0
2006-09-27,529.0,532.9,524.0,526.2,124600.0,0.0
2006-09-28,521.0,525.5,515.85,519.5,432288.0,0.0
