Date,Actual Price,Predicted Price
2019-09-26,250.39999389648443,252.0848
2019-09-27,252.94999694824222,253.09464
2019-09-30,259.8500061035156,254.00441
2019-10-01,255.89999389648443,256.58185
2019-10-03,261.6499938964844,257.6419
2019-10-04,257.25,259.5862
2019-10-07,251.8999938964844,259.76093
2019-10-09,247.1000061035156,257.53378
2019-10-10,243.1999969482422,253.53438
2019-10-11,243.9499969482422,248.80167
2019-10-14,244.1000061035156,245.3939
2019-10-15,247.6000061035156,243.52428
2019-10-16,243.6499938964844,243.9388
2019-10-17,245.8500061035156,244.0085
2019-10-18,246.5,244.80753
2019-10-22,248.8999938964844,245.93532
2019-10-23,251.0500030517578,247.6797
2019-10-24,249.05000305175784,249.8483
2019-10-25,247.6999969482422,250.95383
2019-10-27,250.39999389648443,250.94818
2019-10-29,253.24999999999997,251.31532
2019-10-30,259.3999938964844,252.49466
2019-10-31,257.6499938964844,255.4662
2019-11-01,261.29998779296875,257.62885
2019-11-04,260.75,260.0033
2019-11-05,262.8999938964844,261.49255
2019-11-06,261.3500061035156,262.82205
2019-11-07,265.8500061035156,263.0998
2019-11-08,260.5,264.24466
2019-11-11,259.45001220703125,263.56204
2019-11-13,253.85000610351562,262.07907
2019-11-14,253.89999389648438,258.9252
2019-11-15,250.6499938964844,256.1125
2019-11-18,250.75,253.22328
2019-11-19,249.3000030517578,251.2622
2019-11-20,250.6999969482422,249.84933
2019-11-21,245.69999694824222,249.61218
2019-11-22,247.6499938964844,248.45796
2019-11-25,247.75,248.06674
2019-11-26,249.14999389648438,248.15854
2019-11-27,246.94999694824222,248.91365
2019-11-28,246.6999969482422,249.0798
2019-11-29,246.3999938964844,248.97198
2019-12-02,244.9499969482422,248.7098
2019-12-03,244.05000305175778,248.0184
2019-12-04,243.1499938964844,247.0925
2019-12-05,246.94999694824222,246.06021
2019-12-06,243.3500061035156,246.43222
2019-12-09,241.4499969482422,246.0872
2019-12-10,235.6000061035156,245.05771
2019-12-11,237.6000061035156,242.30988
2019-12-12,238.5500030517578,240.34958
2019-12-13,241.6000061035156,239.47768
2019-12-16,236.8999938964844,240.19531
2019-12-17,241.0500030517578,239.91968
2019-12-18,245.1499938964844,240.70601
2019-12-19,244.35000610351562,242.87514
2019-12-20,241.1499938964844,244.69711
2019-12-23,238.8999938964844,244.9302
2019-12-24,238.75,243.8196
2019-12-26,236.8000030517578,242.42236
2019-12-27,236.8999938964844,240.6525
2019-12-30,238.1999969482422,239.2502
2019-12-31,237.6999969482422,238.7489
2020-01-01,238.1000061035156,238.5758
2020-01-02,239.8500061035156,238.73589
2020-01-03,238.5,239.52925
2020-01-06,235.1000061035156,239.94223
2020-01-07,235.3500061035156,239.11298
2020-01-08,234.1999969482422,238.15605
2020-01-09,235.8000030517578,237.04651
2020-01-10,238.0,236.67036
2020-01-13,239.25,237.31703
2020-01-14,243.25,238.54346
2020-01-15,242.3999938964844,240.86546
2020-01-16,240.75,242.67145
2020-01-17,239.9499969482422,243.29175
2020-01-20,241.8999938964844,243.02646
2020-01-21,238.4499969482422,243.03075
2020-01-22,238.0500030517578,242.00786
2020-01-23,237.8999938964844,240.76608
2020-01-24,238.1499938964844,239.71011
2020-01-27,234.6000061035156,239.08298
2020-01-28,230.75,237.73822
2020-01-29,236.6499938964844,235.42029
2020-01-30,234.0500030517578,235.20264
2020-01-31,235.1499938964844,235.02124
2020-02-03,207.6000061035156,235.33586
2020-02-04,215.6499938964844,227.66507
2020-02-05,216.4499969482422,221.8626
2020-02-06,213.5500030517578,218.42017
2020-02-07,213.3999938964844,216.04001
2020-02-10,210.5500030517578,214.83546
2020-02-11,212.6000061035156,213.72864
2020-02-12,213.0500030517578,213.69333
2020-02-13,211.8999938964844,214.27007
2020-02-14,207.6999969482422,214.67058
2020-02-17,204.8000030517578,213.76205
2020-02-18,203.8500061035156,211.82811
2020-02-19,206.6999969482422,209.75027
2020-02-20,207.4499969482422,208.93863
2020-02-24,203.0,208.98503
2020-02-25,201.8000030517578,208.10341
2020-02-26,198.6000061035156,206.8196
2020-02-27,197.5500030517578,204.82181
2020-02-28,197.5500030517578,202.79996
2020-03-02,195.3000030517578,201.29005
2020-03-03,193.8500061035156,199.74991
2020-03-04,187.5,198.24052
2020-03-05,188.0500030517578,195.43573
2020-03-06,181.75,193.09244
2020-03-09,177.1999969482422,189.83302
2020-03-11,175.64999389648438,185.94336
2020-03-12,155.8000030517578,182.4624
2020-03-13,162.25,174.92317
2020-03-16,147.25,169.63829
2020-03-17,149.14999389648438,162.7118
2020-03-18,150.6999969482422,157.55823
2020-03-19,161.85000610351562,154.7434
2020-03-20,175.5,156.30669
2020-03-23,154.3000030517578,162.64493
2020-03-24,149.6999969482422,164.11203
2020-03-25,147.35000610351562,162.43207
2020-03-26,156.39999389648438,159.29947
2020-03-27,163.1999969482422,158.4655
2020-03-30,159.1999969482422,160.24353
2020-03-31,171.6999969482422,161.56549
2020-04-01,166.39999389648438,165.54108
2020-04-03,177.89999389648438,168.13991
2020-04-07,181.5500030517578,172.51361
2020-04-08,178.64999389648438,177.30276
2020-04-09,185.25,180.233
2020-04-13,181.6000061035156,183.36674
2020-04-15,189.3500061035156,184.63814
2020-04-16,186.3500061035156,186.83235
2020-04-17,188.1000061035156,187.83281
2020-04-20,180.6999969482422,188.52591
2020-04-21,179.60000610351562,186.83913
2020-04-22,182.25,184.3797
2020-04-23,180.5500030517578,182.89682
2020-04-24,180.0500030517578,181.67728
2020-04-27,179.85000610351562,180.793
2020-04-28,179.4499969482422,180.26933
2020-04-29,182.1499938964844,179.97934
2020-04-30,182.0500030517578,180.63426
2020-05-04,174.0500030517578,181.50462
2020-05-05,173.89999389648438,180.20258
2020-05-06,163.89999389648438,178.46756
2020-05-07,161.0,174.4138
2020-05-08,158.25,169.85808
2020-05-11,158.4499969482422,165.57812
2020-05-12,165.0500030517578,162.56863
2020-05-13,165.39999389648438,162.4928
2020-05-14,163.8000030517578,163.70479
2020-05-15,164.64999389648438,164.83966
2020-05-18,164.75,165.9749
2020-05-19,170.75,166.88359
2020-05-20,175.75,169.00368
2020-05-21,188.9499969482422,172.29895
2020-05-22,186.3500061035156,178.63171
2020-05-26,191.6999969482422,183.81747
2020-05-27,192.1499938964844,188.68903
2020-05-28,190.6499938964844,192.18463
2020-05-29,197.3500061035156,193.71428
2020-06-01,200.5500030517578,195.76088
2020-06-02,197.25,198.13815
2020-06-03,196.6999969482422,198.9856
2020-06-04,200.1499938964844,198.81216
2020-06-05,200.0,199.14886
2020-06-08,197.6499938964844,199.45267
2020-06-09,198.5,198.99866
2020-06-10,199.0500030517578,198.62662
2020-06-11,194.25,198.53017
2020-06-12,193.8999938964844,197.26877
2020-06-15,187.1999969482422,195.8855
2020-06-16,185.0,193.02853
2020-06-17,181.1999969482422,189.8776
2020-06-18,186.6000061035156,186.47986
2020-06-19,184.0500030517578,185.40387
